County,Year,BLM,USFS,State,County and Municipal,Industry,NIP,Native American,Total Of Volume,Total Private,Total Public
CROOK,2015,0,9072,0,0,0,3252,0,12324,3252,9072
CROOK,2016,0,2597,0,0,0,976,0,3573,976,2597
CURRY,1962,8511,100700,200,0,327809,53970,0,491190,381779,109411
CURRY,1963,54829,107300,8874,,280041,39252,0,490296,319293,171003
CURRY,1964,24498,111500,0,,232702,26609,0,395309,259311,135998
CURRY,1965,37354,96600,1853,1250,201311,14482,0,352850,215793,137057
CURRY,1966,20972,121500,585,2076,192305,19675,0,357113,211980,145133
CURRY,1967,19652,143400,237,502,196696,18259,0,378746,214955,163791
CURRY,1968,38775,161920,86,3160,190191,7355,0,401487,197546,203941
CURRY,1969,26338,118815,0,0,250305,10175,0,405633,260480,145153
CURRY,1970,22387,99522,2979,975,140451,10963,0,277277,151414,125863
CURRY,1971,47909,148351,8919,800,57158,10222,0,273359,67380,205979
CURRY,1972,24150,169863,1909,0,75462,9571,0,280955,85033,195922
CURRY,1973,26813,138620,1864,0,64650,21689,0,253636,86339,167297
CURRY,1974,16259,99607,5434,0,80101,5170,0,206571,85271,121300
CURRY,1975,9221,69621,230,0,62032,14172,0,155276,76204,79072
CURRY,1976,10468,75510,330,1019,46862,22789,0,156978,69651,87327
CURRY,1977,21303,102133,0,0,73205,11478,0,208119,84683,123436
CURRY,1978,10902,144814,1678,0,73157,5143,0,235694,78300,157394
CURRY,1979,14580,84599,187,0,49322,7300,0,155988,56622,99366
CURRY,1980,73070,55098,3,0,37150,4015,0,169336,41165,128171
CURRY,1981,5004,43745,301,0,28471,3884,0,81405,32355,49050
CURRY,1982,2608,23563,359,0,44261,11573,0,82364,55834,26530
CURRY,1983,15551,24000,1529,0,57878,3369,0,102327,61247,41080
CURRY,1984,19951,16073,0,0,56031,2994,0,95049,59025,36024
CURRY,1985,17482,65499,2049,0,34306,6143,0,125479,40449,85030
CURRY,1986,16518,95563,2894,0,43955,4164,0,163094,48119,114975
CURRY,1987,3141,101693,2181,0,29301,8491,0,144807,37792,107015
CURRY,1988,11610,103380,4090,285,44628,4827,0,168820,49455,119365
CURRY,1989,23420,102647,2648,0,29398,9201,0,167314,38599,128715
CURRY,1990,13452,36270,0,0,63713,9070,0,122505,72783,49722
CURRY,1991,16788,26755,0,0,60877,13770,0,118190,74647,43543
CURRY,1992,3175,21459,0,0,58869,24766,0,108269,83635,24634
CURRY,1993,102,2002,0,196,67548,26683,0,96531,94231,2300
CURRY,1994,36,7777,161,76,37602,24061,0,69713,61663,8050
CURRY,1995,0,4758,0,59,48696,19172,0,72685,67868,4817
CURRY,1996,5464,15184,0,16,32435,15511,0,68610,47946,20664
CURRY,1997,10205,15369,15,0,38175,15537,0,79301,53712,25589
CURRY,1998,1804,4580,0,81,34544,9164,0,50173,43708,6465
CURRY,1999,3511,10644,0,0,48528,16127,0,78810,64655,14155
CURRY,2000,5134,3043,0,8,57182,20128,0,85495,77310,8185
CURRY,2001,1207,538,0,0,40144,10532,0,52421,50676,1745
CURRY,2002,0,1,0,40,65102,7416,0,72559,72518,41
CURRY,2003,594,4981,0,4,62360,10507,0,78446,72867,5579
CURRY,2004,740,11016,0,59,63089,9825,0,84729,72914,11815
CURRY,2005,0,22219,83,0,59496,17559,0,99357,77055,22302
CURRY,2006,82,17915,0,0,64433,9321,0,91751,73754,17997
CURRY,2007,354,8934,0,6,76397,8999,0,94690,85396,9294
CURRY,2008,97,5074,0,10,68177,3256,0,76614,71433,5181
CURRY,2009,0,4535,0,20,48533,1919,0,55007,50452,4555
CURRY,2010,358,3651,0,0,55948,4700,0,64657,60648,4009
CURRY,2011,1499,12102,1183,83,65755,6438,0,87060,72193,14867
CURRY,2012,531.36,17362.48,661.08,0,69554,3891,0,91999.92,73445,18554.92
CURRY,2013,1340,8007,0,0,93305,10078,0,112730,103383,9347
CURRY,2014,2300,17349,0,0,83766,13397,0,116812,97163,19649
CURRY,2015,1958,8284,0,0,52225,7910,0,70377,60135,10242
CURRY,2016,4427,13716,0,30,51019,25765,59,95016,76843,18173
DESCHUTES,1962,1610,60400,0,0,10266,613,0,72889,10879,62010
DESCHUTES,1963,214,49500,0,,10026,121,0,59861,10147,49714
DESCHUTES,1964,0,88400,0,,24981,0,0,113381,24981,88400
DESCHUTES,1965,127,108300,23,0,22786,74,0,131310,22860,108450
DESCHUTES,1966,104,87600,0,0,40780,0,0,128484,40780,87704
DESCHUTES,1967,1313,90400,0,0,48974,0,0,140687,48974,91713
DESCHUTES,1968,2526,57832,0,0,8630,298,0,69286,8928,60358
DESCHUTES,1969,506,79316,0,1,11088,622,0,91533,11710,79823
DESCHUTES,1970,0,68524,0,0,23874,546,0,92944,24420,68524
DESCHUTES,1971,0,55380,0,0,1955,0,0,57335,1955,55380
DESCHUTES,1972,0,88265,0,0,13147,0,0,101412,13147,88265
DESCHUTES,1973,902,148690,0,0,140,0,0,149732,140,149592
DESCHUTES,1974,0,85780,0,0,6090,0,0,91870,6090,85780
DESCHUTES,1975,0,60169,0,0,14336,906,0,75411,15242,60169
DESCHUTES,1976,2229,91730,0,0,41443,13,0,135415,41456,93959
DESCHUTES,1977,3577,102626,0,0,6429,382,0,113014,6811,106203
DESCHUTES,1978,3392,96685,0,0,5450,96,0,105623,5546,100077
DESCHUTES,1979,0,94675,0,9,20420,3290,0,118394,23710,94684
DESCHUTES,1980,0,75384,0,0,11310,1280,0,87974,12590,75384
DESCHUTES,1981,516,112603,0,0,17420,1440,0,131979,18860,113119
DESCHUTES,1982,0,90837,0,0,13105,1349,0,105291,14454,90837
DESCHUTES,1983,0,123356,0,0,9089,369,0,132814,9458,123356
DESCHUTES,1984,0,114549,0,0,4823,615,0,119987,5438,114549
DESCHUTES,1985,4107,122185,0,0,5658,100,0,132050,5758,126292
DESCHUTES,1986,4009,101027,0,0,12296,272,0,117604,12568,105036
DESCHUTES,1987,5721,86496,6806,0,13751,300,0,113074,14051,99023
DESCHUTES,1988,0,67490,0,0,15453,1403,0,84346,16856,67490
DESCHUTES,1989,0,64292,2780,0,21568,3470,0,92110,25038,67072
DESCHUTES,1990,6567,80580,0,0,20032,935,0,108114,20967,87147
DESCHUTES,1991,30749,78839,0,119,39830,977,0,150514,40807,109707
DESCHUTES,1992,1925,76794,0,0,21171,9704,0,109594,30875,78719
DESCHUTES,1993,11449,52274,49,260,16622,1943,0,82597,18565,64032
DESCHUTES,1994,2827,54767,81,0,11702,1572,0,70949,13274,57675
DESCHUTES,1995,3587,52901,0,28,33417,1053,0,90986,34470,56516
DESCHUTES,1996,4855,22814,0,0,10712,1366,0,39747,12078,27669
DESCHUTES,1997,0,52959,0,155,3086,615,0,56815,3701,53114
DESCHUTES,1998,0,25191,0,0,15788,8309,0,49288,24097,25191
DESCHUTES,1999,1689,13767,0,0,18937,519,0,34912,19456,15456
DESCHUTES,2000,0,25565,0,251,13037,63,0,38916,13100,25816
DESCHUTES,2001,0,14910,0,5,14452,188,0,29555,14640,14915
DESCHUTES,2002,0,26235,0,224,16435,172,0,43066,16607,26459
DESCHUTES,2003,0,22101,3,0,2997,131,0,25232,3128,22104
DESCHUTES,2004,0,25818,5,0,7249,2234,0,35306,9483,25823
DESCHUTES,2005,0,26235,0,0,2019,41,0,28295,2060,26235
DESCHUTES,2006,0,15426,2,0,6905,2623,0,24956,9528,15428
DESCHUTES,2007,0,10924,0,16,10864,660,0,22464,11524,10940
DESCHUTES,2008,0,28895,0,510,6201,474,0,36080,6675,29405
DESCHUTES,2009,0,14040,0,540,66,29,0,14675,95,14580
DESCHUTES,2010,0,14378,0,0,2207,2754,0,19339,4961,14378
DESCHUTES,2011,0,17335,0,0,5507,9,0,22851,5516,17335
DESCHUTES,2012,0,19536.39,0,117,323,216,0,20192.39,539,19653.39
DESCHUTES,2013,0,22384,0,59,984,59,0,23486,1043,22443
DESCHUTES,2014,0,18404,0,22,8933,129,0,27488,9062,18426
DESCHUTES,2015,0,8819,0,0,471,416,0,9706,887,8819
DESCHUTES,2016,0,21404,11,0,5399,174,0,26988,5573,21415
DOUGLAS,1962,340196,353500,26686,0,517057,81260,0,1318699,598317,720382
DOUGLAS,1963,401665,374900,11675,,406345,94975,0,1289560,501320,788240
DOUGLAS,1964,439017,475300,38028,,576183,66629,0,1595157,642812,952345
DOUGLAS,1965,380778,528300,31614,0,627472,81850,0,1650014,709322,940692
DOUGLAS,1966,379903,394700,31491,0,629325,47336,0,1482755,676661,806094
DOUGLAS,1967,401998,333100,25358,150,668449,42563,0,1471618,711012,760606
DOUGLAS,1968,552354,473230,18508,63,744582,67692,0,1856429,812274,1044155
DOUGLAS,1969,359017,414665,34723,780,802104,60295,0,1671584,862399,809185
DOUGLAS,1970,340209,337303,18112,1116,660937,33683,0,1391360,694620,696740
DOUGLAS,1971,459826,389391,29540,341,695322,28356,0,1602776,723678,879098
DOUGLAS,1972,382865,467210,19706,0,625042,83631,0,1578454,708673,869781
DOUGLAS,1973,426124,453938,30967,744,536262,51669,0,1499704,587931,911773
DOUGLAS,1974,287569,364134,29013,446,591620,56708,0,1329490,648328,681162
DOUGLAS,1975,178311,304125,13281,2587,621255,42681,0,1162240,663936,498304
DOUGLAS,1976,343908,302409,14380,1033,615499,31075,0,1308304,646574,661730
DOUGLAS,1977,299476,298334,22530,0,797822,28544,0,1446706,826366,620340
DOUGLAS,1978,92070,412748,27044,25,665617,48169,0,1245673,713786,531887
DOUGLAS,1979,277803,376435,17341,415,676384,20993,0,1369371,697377,671994
DOUGLAS,1980,186545,181722,13944,483,729556,23501,0,1135751,753057,382694
DOUGLAS,1981,199894,170716,6779,0,598577,19478,0,995444,618055,377389
DOUGLAS,1982,68431,137826,18203,85,694122,39970,0,958637,734092,224545
DOUGLAS,1983,217103,318592,2297,0,677539,36411,0,1251942,713950,537992
DOUGLAS,1984,261391,324498,11015,1833,646848,32880,0,1278465,679728,598737
DOUGLAS,1985,290188,327008,23779,286,636113,35692,0,1313066,671805,641261
DOUGLAS,1986,349410,492455,31608,50,591435,38227,0,1503185,629662,873523
DOUGLAS,1987,378054,406283,21645,3274,471437,30854,0,1311547,502291,809256
DOUGLAS,1988,545351,377143,28221,2124,325008,45532,0,1323379,370540,952839
DOUGLAS,1989,341824,448583,18685,6754,338040,83095,0,1236981,421135,815846
DOUGLAS,1990,213854,291334,25649,1001,385500,62962,0,980300,448462,531838
DOUGLAS,1991,122052,216495,3584,2479,385860,38294,0,768764,424154,344610
DOUGLAS,1992,145099,118889,9704,1586,288368,75350,0,638996,363718,275278
DOUGLAS,1993,117159,97025,15622,1909,328231,99238,0,659184,427469,231715
DOUGLAS,1994,20649,59934,95,2935,259313,86246,0,429172,345559,83613
DOUGLAS,1995,45947,47440,46,1406,265343,95720,0,455902,361063,94839
DOUGLAS,1996,93336,46383,1866,2678,227006,65405,0,436674,292411,144263
DOUGLAS,1997,26763,47130,7727,3025,298724,65409,0,448778,364133,84645
DOUGLAS,1998,28515,39731,4587,5119,318636,38268,0,434856,356904,77952
DOUGLAS,1999,38490,25249,10216,1522,253730,47976,0,377183,301706,75477
DOUGLAS,2000,13807,23711,12786,3365,336515,48665,0,438849,385180,53669
DOUGLAS,2001,4680,1210,9669,3296,362361,29107,0,410323,391468,18855
DOUGLAS,2002,5478,6676,6939,4230,395019,26239,0,444581,421258,23323
DOUGLAS,2003,17728,5665,3716,5414,394312,38149,0,464984,432461,32523
DOUGLAS,2004,20691,15818,3656,2133,378506,75687,0,496491,454193,42298
DOUGLAS,2005,29680,16100,6912,4582,376268,42962,0,476504,419230,57274
DOUGLAS,2006,28454,5923,8616,2879,406804,40316,0,492992,447120,45872
DOUGLAS,2007,36996,33832,5728,3570,373390,25786,0,479302,399176,80126
DOUGLAS,2008,29511,18950,2232,1038,345234,19718,0,416683,364952,51731
DOUGLAS,2009,43331,7049,9906,1381,311120,11446,0,384233,322566,61667
DOUGLAS,2010,39897,16196,4316,178,353526,21810,0,435923,375336,60587
DOUGLAS,2011,48315,29488,4641,3429,357352,25594,0,468819,382946,85873
DOUGLAS,2012,42047.91,33889.63,2529.78,2779,389766,37355,0,508367.32,427121,81246.32
DOUGLAS,2013,37232,35021,4360,133,430486,59955,0,567187,490441,76746
DOUGLAS,2014,45162,31856,6619,3883,475838,69463,0,632821,545301,87520
DOUGLAS,2015,36682,14952,7988,3381,444252,51807,0,559062,496059,63003
DOUGLAS,2016,40424,14255,7958,3420,465806,79169,0,611032,544975,66057
GILLIAM,1962,0,0,0,0,0,0,0,0,0,0
GILLIAM,1963,0,0,0,,0,0,0,0,0,0
GILLIAM,1964,0,0,0,,0,0,0,0,0,0
GILLIAM,1965,0,0,0,0,0,0,0,0,0,0
GILLIAM,1966,0,0,0,0,0,0,0,0,0,0
GILLIAM,1967,0,0,0,0,0,0,0,0,0,0
GILLIAM,1968,0,0,0,0,0,400,0,400,400,0
GILLIAM,1969,0,0,0,0,0,2460,0,2460,2460,0
GILLIAM,1970,0,0,0,0,0,0,0,0,0,0
GILLIAM,1971,0,0,0,0,0,323,0,323,323,0
GILLIAM,1972,0,0,0,0,0,0,0,0,0,0
GILLIAM,1974,0,0,0,0,0,0,0,0,0,0
GILLIAM,1975,0,0,0,0,0,0,0,0,0,0
GILLIAM,1976,0,0,0,0,0,0,0,0,0,0
GILLIAM,1977,0,0,0,0,1122,0,0,1122,1122,0
GILLIAM,1978,0,0,0,0,0,0,0,0,0,0
GILLIAM,1979,0,0,0,0,0,0,0,0,0,0
GILLIAM,1980,0,0,0,0,0,210,0,210,210,0
GILLIAM,1981,0,0,0,0,0,60,0,60,60,0
GILLIAM,1982,0,0,0,0,0,0,0,0,0,0
GILLIAM,1983,0,0,0,0,0,0,0,0,0,0
GILLIAM,1984,0,0,0,0,0,0,0,0,0,0
GILLIAM,1985,0,0,0,0,0,0,0,0,0,0
GILLIAM,1986,0,0,0,0,0,0,0,0,0,0
GILLIAM,1987,0,0,0,0,0,0,0,0,0,0
GILLIAM,1988,0,0,0,0,42,78,0,120,120,0
GILLIAM,1989,0,0,0,0,0,0,0,0,0,0
GILLIAM,1990,0,0,0,0,0,0,0,0,0,0
GILLIAM,1991,0,0,0,0,0,0,0,0,0,0
GILLIAM,1992,0,0,0,0,0,496,0,496,496,0
GILLIAM,1993,0,0,0,0,0,145,0,145,145,0
GILLIAM,1994,0,0,0,0,50,0,0,50,50,0
GILLIAM,1995,0,0,0,0,0,0,0,0,0,0
GILLIAM,1996,0,0,0,0,0,66,0,66,66,0
GILLIAM,1997,0,0,0,0,0,47,0,47,47,0
GILLIAM,1998,0,0,0,0,0,0,0,0,0,0
GILLIAM,1999,0,0,0,0,0,45,0,45,45,0
GILLIAM,2000,0,0,0,0,0,404,0,404,404,0
GILLIAM,2001,0,0,0,0,16,1155,0,1171,1171,0
GILLIAM,2002,0,0,0,0,0,0,0,0,0,0
GILLIAM,2003,0,0,0,0,0,0,0,0,0,0
GILLIAM,2004,0,0,0,0,0,892,0,892,892,0
GILLIAM,2005,0,0,0,0,0,252,0,252,252,0
GILLIAM,2006,0,0,0,0,0,0,0,0,0,0
GILLIAM,2007,0,0,0,0,0,0,0,0,0,0
GILLIAM,2008,0,0,0,0,0,0,0,0,0,0
GILLIAM,2009,0,0,0,0,0,0,0,0,0,0
GILLIAM,2010,0,0,0,0,0,0,0,0,0,0
GILLIAM,2011,0,0,0,0,0,0,0,0,0,0
GILLIAM,2012,0,0,0,0,0,,0,0,0,0
GILLIAM,2013,0,0,0,0,0,0,0,0,0,0
GILLIAM,2014,0,0,0,0,0,0,0,0,0,0
GILLIAM,2015,0,0,0,0,0,0,0,0,0,0
GILLIAM,2016,0,0,0,0,0,0,0,0,0,0
GRANT,1962,1784,134100,0,0,16843,20737,0,173464,37580,135884
GRANT,1963,3793,214200,3900,,37258,12757,0,271908,50015,221893
GRANT,1964,1241,204900,0,,35666,26474,0,268281,62140,206141
GRANT,1965,1214,223100,0,0,20302,8366,0,252982,28668,224314
GRANT,1966,6951,156300,0,0,27378,20324,0,210953,47702,163251
MALHEUR,1970,0,4,0,0,0,0,0,4,0,4
GRANT,1967,8668,178800,0,0,32377,40724,0,260569,73101,187468
